Subject,Trial,Condition,Time,response,correct,angle,correct.incorrect
13,22,R2_4_4_2_0Y0.pct,1224,[n],[n],0,1
13,23,3_4_3_2_90Y0.pct,662,[b],[b],0,1
13,24,R3_3_3_2_0Y150.pct,4073,[n],[n],150,1
13,25,R3_4_4_3_180Y150.pct,2885,[n],[n],150,1
13,26,R3_4_3_3_180Y50.pct,1212,[n],[n],50,1
13,27,3_4_3_3_180Y50.pct,2961,[b],[b],50,1
13,28,3_3_3_3_90Y100.pct,1941,[b],[b],100,1
13,29,2_4_4_2_180Y0.pct,646,[b],[b],0,1
13,30,R3_4_3_2_90Y0.pct,705,[n],[n],0,1
13,31,3_3_4_2_0Y150.pct,4399,[n],[b],150,0
13,32,R3_3_4_2_0Y100.pct,1939,[n],[n],100,1
13,33,3_3_3_3_180Y50.pct,1655,[b],[b],50,1
13,34,3_3_4_2_0Y100.pct,1648,[b],[b],100,1
13,35,3_4_4_3_180Y150.pct,3991,[b],[b],150,1
13,36,R3_3_3_3_180Y0.pct,709,[n],[n],0,1
13,37,3_4_3_3_180Y100.pct,1906,[b],[b],100,1
13,38,R3_3_3_3_180Y150.pct,1776,[n],[n],150,1
13,39,3_4_3_3_180Y0.pct,660,[b],[b],0,1
13,40,R3_3_3_3_90Y50.pct,769,[n],[n],50,1
13,41,2_4_4_3_90Y150.pct,1545,[b],[b],150,1
13,42,R3_4_3_3_180Y0.pct,909,[n],[n],0,1
13,43,3_3_3_3_180Y100.pct,1026,[b],[b],100,1
13,44,R2_3_4_2_90Y150.pct,1645,[n],[n],150,1
13,45,R2_3_3_2_0Y50.pct,942,[n],[n],50,1
13,46,R2_3_4_2_90Y100.pct,981,[n],[n],100,1
13,47,3_4_4_3_180Y0.pct,753,[b],[b],0,1
13,48,3_4_4_3_180Y50.pct,633,[b],[b],50,1
13,49,R2_4_4_2_0Y100.pct,1367,[n],[n],100,1
13,50,R2_3_3_2_0Y150.pct,1444,[n],[n],150,1
13,51,3_3_4_2_0Y0.pct,1772,[b],[b],0,1
13,52,R2_4_4_3_90Y0.pct,743,[n],[n],0,1
13,53,3_4_4_3_180Y100.pct,3296,[b],[b],100,1
13,54,R2_4_4_2_180Y50.pct,714,[n],[n],50,1
13,55,3_3_3_2_0Y150.pct,2869,[b],[b],150,1
13,56,2_4_4_2_0Y50.pct,674,[b],[b],50,1
13,57,R2_4_4_2_0Y150.pct,2146,[b],[n],150,0
13,58,R3_4_3_2_90Y100.pct,1469,[n],[n],100,1
13,59,2_3_4_2_90Y150.pct,1296,[b],[b],150,1
13,60,3_4_3_2_90Y100.pct,1606,[b],[b],100,1
13,61,2_4_4_3_90Y0.pct,767,[b],[b],0,1
13,62,R2_4_4_2_180Y0.pct,707,[n],[n],0,1
13,63,R2_4_4_3_90Y50.pct,1074,[n],[n],50,1
13,64,2_4_4_3_90Y50.pct,1209,[b],[b],50,1
13,65,R2_4_4_2_180Y150.pct,1421,[n],[n],150,1
13,66,3_3_3_3_90Y0.pct,733,[b],[b],0,1
13,67,3_3_3_3_180Y150.pct,1875,[b],[b],150,1
13,68,R3_3_3_3_90Y0.pct,640,[n],[n],0,1
13,69,R3_3_3_2_0Y50.pct,1166,[n],[n],50,1
13,70,2_4_4_2_180Y50.pct,808,[b],[b],50,1
13,71,2_4_4_2_0Y100.pct,1058,[b],[b],100,1
13,72,R3_3_3_2_0Y100.pct,2337,[n],[n],100,1
13,73,2_3_4_2_90Y100.pct,1087,[b],[b],100,1
13,74,R3_3_3_3_180Y100.pct,957,[n],[n],100,1
13,75,3_3_3_3_90Y150.pct,960,[b],[b],150,1
13,76,R3_3_4_2_0Y0.pct,1168,[n],[n],0,1
13,77,3_3_3_2_0Y0.pct,837,[b],[b],0,1
13,78,3_3_3_2_0Y50.pct,1107,[b],[b],50,1
13,79,R3_3_3_3_180Y50.pct,616,[n],[n],50,1
13,80,R3_3_3_3_90Y150.pct,1451,[n],[n],150,1
13,81,R3_4_4_3_180Y50.pct,2138,[b],[n],50,0
13,82,2_3_4_2_90Y0.pct,895,[b],[b],0,1
13,83,R3_3_4_2_0Y150.pct,2249,[n],[n],150,1
13,84,3_3_4_2_0Y50.pct,1129,[b],[b],50,1
13,85,2_4_4_2_180Y100.pct,1349,[b],[b],100,1
13,86,R3_4_4_3_180Y0.pct,872,[n],[n],0,1
13,87,3_4_3_3_180Y150.pct,2230,[b],[b],150,1
13,88,R3_4_4_3_180Y100.pct,2347,[n],[n],100,1
13,89,R2_3_3_2_0Y100.pct,1077,[n],[n],100,1
13,90,2_3_3_2_0Y50.pct,770,[b],[b],50,1
13,91,2_4_4_2_0Y0.pct,962,[b],[b],0,1
13,92,3_4_3_2_90Y150.pct,1242,[b],[b],150,1
13,93,R2_4_4_3_90Y150.pct,1352,[n],[n],150,1
13,94,R3_4_3_2_90Y50.pct,965,[n],[n],50,1
13,95,2_3_3_2_0Y100.pct,1129,[b],[b],100,1
13,96,R3_3_3_2_0Y0.pct,1541,[n],[n],0,1
14,1,R2_3_3_2_0Y0.pct,1182,[n],[n],0,1
14,2,R3_4_3_2_90Y150.pct,1976,[n],[n],150,1
14,3,2_4_4_2_0Y150.pct,1523,[b],[b],150,1
14,4,3_3_3_2_0Y100.pct,1523,[b],[b],100,1
14,5,3_3_3_3_90Y50.pct,2232,[b],[b],50,1
14,6,R2_4_4_2_0Y50.pct,1993,[n],[n],50,1
14,7,R3_3_3_3_90Y100.pct,1861,[n],[n],100,1
14,8,2_3_3_2_0Y0.pct,1067,[b],[b],0,1
14,9,R3_4_3_3_180Y150.pct,2498,[n],[n],150,1
14,10,2_4_4_2_180Y150.pct,1655,[b],[b],150,1
14,11,R3_3_4_2_0Y50.pct,2424,[n],[n],50,1
14,12,R2_3_4_2_90Y0.pct,1597,[n],[n],0,1
14,13,3_3_3_3_180Y0.pct,1021,[b],[b],0,1
14,14,R3_4_3_3_180Y100.pct,2553,[n],[n],100,1
14,15,2_4_4_3_90Y100.pct,1750,[b],[b],100,1
14,16,3_4_3_2_90Y50.pct,1970,[b],[b],50,1
14,17,R2_4_4_3_90Y100.pct,1790,[n],[n],100,1
14,18,2_3_3_2_0Y150.pct,1986,[b],[b],150,1
14,19,R2_3_4_2_90Y50.pct,1614,[n],[n],50,1
14,20,2_3_4_2_90Y50.pct,1678,[b],[b],50,1
14,21,R2_4_4_2_180Y100.pct,1958,[n],[n],100,1
14,22,R2_4_4_2_0Y0.pct,1681,[n],[n],0,1
14,23,3_4_3_2_90Y0.pct,1460,[b],[b],0,1
14,24,R3_3_3_2_0Y150.pct,2462,[n],[n],150,1
14,25,R3_4_4_3_180Y150.pct,1857,[n],[n],150,1
14,26,R3_4_3_3_180Y50.pct,1810,[n],[n],50,1
14,27,3_4_3_3_180Y50.pct,1149,[b],[b],50,1
14,28,3_3_3_3_90Y100.pct,2049,[b],[b],100,1
14,29,2_4_4_2_180Y0.pct,1234,[b],[b],0,1
14,30,R3_4_3_2_90Y0.pct,1204,[n],[n],0,1
14,31,3_3_4_2_0Y150.pct,2535,[n],[b],150,0
14,32,R3_3_4_2_0Y100.pct,2757,[n],[n],100,1
14,33,3_3_3_3_180Y50.pct,1306,[b],[b],50,1
14,34,3_3_4_2_0Y100.pct,2674,[b],[b],100,1
14,35,3_4_4_3_180Y150.pct,1705,[b],[b],150,1
14,36,R3_3_3_3_180Y0.pct,1359,[n],[n],0,1
14,37,3_4_3_3_180Y100.pct,3827,[b],[b],100,1
14,38,R3_3_3_3_180Y150.pct,1426,[n],[n],150,1
14,39,3_4_3_3_180Y0.pct,1468,[b],[b],0,1
14,40,R3_3_3_3_90Y50.pct,1157,[n],[n],50,1
14,41,2_4_4_3_90Y150.pct,1578,[b],[b],150,1
14,42,R3_4_3_3_180Y0.pct,1117,[n],[n],0,1
14,43,3_3_3_3_180Y100.pct,1678,[b],[b],100,1
14,44,R2_3_4_2_90Y150.pct,1612,[b],[n],150,0
14,45,R2_3_3_2_0Y50.pct,1032,[n],[n],50,1
14,46,R2_3_4_2_90Y100.pct,1487,[n],[n],100,1
14,47,3_4_4_3_180Y0.pct,1127,[b],[b],0,1
14,48,3_4_4_3_180Y50.pct,1878,[b],[b],50,1
14,49,R2_4_4_2_0Y100.pct,1516,[n],[n],100,1
14,50,R2_3_3_2_0Y150.pct,1359,[n],[n],150,1
14,51,3_3_4_2_0Y0.pct,1041,[b],[b],0,1
14,52,R2_4_4_3_90Y0.pct,1099,[n],[n],0,1
14,53,3_4_4_3_180Y100.pct,1594,[b],[b],100,1
14,54,R2_4_4_2_180Y50.pct,1234,[n],[n],50,1
14,55,3_3_3_2_0Y150.pct,1958,[b],[b],150,1
14,56,2_4_4_2_0Y50.pct,1498,[b],[b],50,1
14,57,R2_4_4_2_0Y150.pct,1360,[n],[n],150,1
14,58,R3_4_3_2_90Y100.pct,2405,[b],[n],100,0
14,59,2_3_4_2_90Y150.pct,1928,[b],[b],150,1
14,60,3_4_3_2_90Y100.pct,1493,[n],[b],100,0
14,61,2_4_4_3_90Y0.pct,906,[b],[b],0,1
14,62,R2_4_4_2_180Y0.pct,1907,[n],[n],0,1
14,63,R2_4_4_3_90Y50.pct,1270,[n],[n],50,1
14,64,2_4_4_3_90Y50.pct,1078,[b],[b],50,1
14,65,R2_4_4_2_180Y150.pct,1488,[n],[n],150,1
14,66,3_3_3_3_90Y0.pct,1016,[b],[b],0,1
14,67,3_3_3_3_180Y150.pct,1272,[b],[b],150,1
14,68,R3_3_3_3_90Y0.pct,936,[n],[n],0,1
14,69,R3_3_3_2_0Y50.pct,1471,[n],[n],50,1
14,70,2_4_4_2_180Y50.pct,1086,[b],[b],50,1
14,71,2_4_4_2_0Y100.pct,1415,[b],[b],100,1
14,72,R3_3_3_2_0Y100.pct,2472,[b],[n],100,0
14,73,2_3_4_2_90Y100.pct,1047,[b],[b],100,1
14,74,R3_3_3_3_180Y100.pct,1089,[n],[n],100,1
14,75,3_3_3_3_90Y150.pct,2343,[b],[b],150,1
14,76,R3_3_4_2_0Y0.pct,1734,[n],[n],0,1
14,77,3_3_3_2_0Y0.pct,1435,[b],[b],0,1
14,78,3_3_3_2_0Y50.pct,1845,[n],[b],50,0
14,79,R3_3_3_3_180Y50.pct,1051,[n],[n],50,1
14,80,R3_3_3_3_90Y150.pct,2309,[n],[n],150,1
14,81,R3_4_4_3_180Y50.pct,1838,[n],[n],50,1
14,82,2_3_4_2_90Y0.pct,845,[b],[b],0,1
14,83,R3_3_4_2_0Y150.pct,1296,[n],[n],150,1
14,84,3_3_4_2_0Y50.pct,2126,[b],[b],50,1
14,85,2_4_4_2_180Y100.pct,1476,[b],[b],100,1
14,86,R3_4_4_3_180Y0.pct,1291,[n],[n],0,1
14,87,3_4_3_3_180Y150.pct,2337,[b],[b],150,1
14,88,R3_4_4_3_180Y100.pct,1207,[n],[n],100,1
14,89,R2_3_3_2_0Y100.pct,2235,[n],[n],100,1
14,90,2_3_3_2_0Y50.pct,1060,[b],[b],50,1
14,91,2_4_4_2_0Y0.pct,852,[b],[b],0,1
14,92,3_4_3_2_90Y150.pct,1403,[b],[b],150,1
14,93,R2_4_4_3_90Y150.pct,894,[n],[n],150,1
14,94,R3_4_3_2_90Y50.pct,1061,[n],[n],50,1
14,95,2_3_3_2_0Y100.pct,1168,[b],[b],100,1
14,96,R3_3_3_2_0Y0.pct,1354,[n],[n],0,1
15,1,R2_3_3_2_0Y0.pct,1764,[n],[n],0,1
15,2,R3_4_3_2_90Y150.pct,1998,[n],[n],150,1
15,3,2_4_4_2_0Y150.pct,2377,[b],[b],150,1
15,4,3_3_3_2_0Y100.pct,4865,[b],[b],100,1
15,5,3_3_3_3_90Y50.pct,3612,[b],[b],50,1
15,6,R2_4_4_2_0Y50.pct,1884,[n],[n],50,1
15,7,R3_3_3_3_90Y100.pct,2830,[b],[n],100,0
15,8,2_3_3_2_0Y0.pct,1526,[b],[b],0,1
15,9,R3_4_3_3_180Y150.pct,2940,[n],[n],150,1
15,10,2_4_4_2_180Y150.pct,3888,[b],[b],150,1
15,11,R3_3_4_2_0Y50.pct,NA,[N/A],[n],50,0
15,12,R2_3_4_2_90Y0.pct,2554,[n],[n],0,1
15,13,3_3_3_3_180Y0.pct,1524,[b],[b],0,1
15,14,R3_4_3_3_180Y100.pct,3677,[n],[n],100,1
15,15,2_4_4_3_90Y100.pct,1771,[b],[b],100,1
15,16,3_4_3_2_90Y50.pct,2375,[b],[b],50,1
15,17,R2_4_4_3_90Y100.pct,2115,[n],[n],100,1
15,18,2_3_3_2_0Y150.pct,2472,[b],[b],150,1
15,19,R2_3_4_2_90Y50.pct,2234,[n],[n],50,1
15,20,2_3_4_2_90Y50.pct,1884,[b],[b],50,1
15,21,R2_4_4_2_180Y100.pct,2323,[n],[n],100,1
15,22,R2_4_4_2_0Y0.pct,3417,[n],[n],0,1
15,23,3_4_3_2_90Y0.pct,1440,[b],[b],0,1
15,24,R3_3_3_2_0Y150.pct,3749,[n],[n],150,1
15,25,R3_4_4_3_180Y150.pct,2527,[n],[n],150,1
15,26,R3_4_3_3_180Y50.pct,2445,[n],[n],50,1
15,27,3_4_3_3_180Y50.pct,1971,[b],[b],50,1
15,28,3_3_3_3_90Y100.pct,3757,[b],[b],100,1
15,29,2_4_4_2_180Y0.pct,1498,[b],[b],0,1
15,30,R3_4_3_2_90Y0.pct,1735,[n],[n],0,1
15,31,3_3_4_2_0Y150.pct,4407,[b],[b],150,1
15,32,R3_3_4_2_0Y100.pct,1651,[n],[n],100,1
15,33,3_3_3_3_180Y50.pct,1858,[b],[b],50,1
15,34,3_3_4_2_0Y100.pct,2339,[b],[b],100,1
15,35,3_4_4_3_180Y150.pct,3370,[b],[b],150,1
15,36,R3_3_3_3_180Y0.pct,1431,[n],[n],0,1
15,37,3_4_3_3_180Y100.pct,2127,[b],[b],100,1
15,38,R3_3_3_3_180Y150.pct,2539,[n],[n],150,1
15,39,3_4_3_3_180Y0.pct,1408,[b],[b],0,1
15,40,R3_3_3_3_90Y50.pct,1956,[n],[n],50,1
15,41,2_4_4_3_90Y150.pct,2280,[b],[b],150,1
15,42,R3_4_3_3_180Y0.pct,3423,[n],[n],0,1
15,43,3_3_3_3_180Y100.pct,3050,[b],[b],100,1
15,44,R2_3_4_2_90Y150.pct,1517,[b],[n],150,0
15,45,R2_3_3_2_0Y50.pct,1595,[n],[n],50,1
15,46,R2_3_4_2_90Y100.pct,4173,[n],[n],100,1
15,47,3_4_4_3_180Y0.pct,1040,[b],[b],0,1
15,48,3_4_4_3_180Y50.pct,1802,[b],[b],50,1
15,49,R2_4_4_2_0Y100.pct,1716,[n],[n],100,1
15,50,R2_3_3_2_0Y150.pct,3007,[n],[n],150,1
15,51,3_3_4_2_0Y0.pct,1263,[b],[b],0,1
15,52,R2_4_4_3_90Y0.pct,1160,[n],[n],0,1
15,53,3_4_4_3_180Y100.pct,1680,[n],[b],100,0
15,54,R2_4_4_2_180Y50.pct,1339,[n],[n],50,1
15,55,3_3_3_2_0Y150.pct,4146,[b],[b],150,1
15,56,2_4_4_2_0Y50.pct,1070,[b],[b],50,1
15,57,R2_4_4_2_0Y150.pct,2062,[n],[n],150,1
15,58,R3_4_3_2_90Y100.pct,2919,[n],[n],100,1
15,59,2_3_4_2_90Y150.pct,1477,[b],[b],150,1
15,60,3_4_3_2_90Y100.pct,3437,[b],[b],100,1
15,61,2_4_4_3_90Y0.pct,1037,[b],[b],0,1
15,62,R2_4_4_2_180Y0.pct,2047,[n],[n],0,1
15,63,R2_4_4_3_90Y50.pct,1791,[n],[n],50,1
15,64,2_4_4_3_90Y50.pct,1363,[b],[b],50,1
15,65,R2_4_4_2_180Y150.pct,2064,[n],[n],150,1
15,66,3_3_3_3_90Y0.pct,1200,[b],[b],0,1
15,67,3_3_3_3_180Y150.pct,2026,[b],[b],150,1
15,68,R3_3_3_3_90Y0.pct,1667,[n],[n],0,1
15,69,R3_3_3_2_0Y50.pct,1446,[n],[n],50,1
15,70,2_4_4_2_180Y50.pct,901,[b],[b],50,1
15,71,2_4_4_2_0Y100.pct,1460,[b],[b],100,1
15,72,R3_3_3_2_0Y100.pct,4853,[n],[n],100,1
15,73,2_3_4_2_90Y100.pct,1752,[b],[b],100,1
15,74,R3_3_3_3_180Y100.pct,1561,[n],[n],100,1
15,75,3_3_3_3_90Y150.pct,2841,[b],[b],150,1
15,76,R3_3_4_2_0Y0.pct,3062,[n],[n],0,1
15,77,3_3_3_2_0Y0.pct,1577,[b],[b],0,1
15,78,3_3_3_2_0Y50.pct,5429,[b],[b],50,1
15,79,R3_3_3_3_180Y50.pct,1493,[n],[n],50,1
15,80,R3_3_3_3_90Y150.pct,2324,[b],[n],150,0
15,81,R3_4_4_3_180Y50.pct,2370,[b],[n],50,0
15,82,2_3_4_2_90Y0.pct,1727,[b],[b],0,1
15,83,R3_3_4_2_0Y150.pct,2525,[n],[n],150,1
15,84,3_3_4_2_0Y50.pct,1305,[b],[b],50,1
15,85,2_4_4_2_180Y100.pct,1767,[b],[b],100,1
15,86,R3_4_4_3_180Y0.pct,4213,[n],[n],0,1
15,87,3_4_3_3_180Y150.pct,3191,[b],[b],150,1
15,88,R3_4_4_3_180Y100.pct,3115,[n],[n],100,1
15,89,R2_3_3_2_0Y100.pct,3291,[n],[n],100,1
15,90,2_3_3_2_0Y50.pct,1296,[b],[b],50,1
15,91,2_4_4_2_0Y0.pct,839,[b],[b],0,1
15,92,3_4_3_2_90Y150.pct,3512,[n],[b],150,0
15,93,R2_4_4_3_90Y150.pct,4780,[n],[n],150,1
15,94,R3_4_3_2_90Y50.pct,1233,[n],[n],50,1
15,95,2_3_3_2_0Y100.pct,1318,[b],[b],100,1
15,96,R3_3_3_2_0Y0.pct,3019,[n],[n],0,1
16,1,R2_3_3_2_0Y0.pct,2652,[n],[n],0,1
16,2,R3_4_3_2_90Y150.pct,5529,[n],[n],150,1
16,3,2_4_4_2_0Y150.pct,3081,[b],[b],150,1
16,4,3_3_3_2_0Y100.pct,5655,[b],[b],100,1
16,5,3_3_3_3_90Y50.pct,3225,[b],[b],50,1
16,6,R2_4_4_2_0Y50.pct,2634,[n],[n],50,1
16,7,R3_3_3_3_90Y100.pct,6214,[n],[n],100,1
16,8,2_3_3_2_0Y0.pct,2234,[b],[b],0,1
16,9,R3_4_3_3_180Y150.pct,NA,[N/A],[n],150,0
16,10,2_4_4_2_180Y150.pct,2865,[b],[b],150,1
16,11,R3_3_4_2_0Y50.pct,3664,[n],[n],50,1
16,12,R2_3_4_2_90Y0.pct,2100,[n],[n],0,1
16,13,3_3_3_3_180Y0.pct,1374,[b],[b],0,1
16,14,R3_4_3_3_180Y100.pct,6694,[b],[n],100,0
16,15,2_4_4_3_90Y100.pct,4362,[b],[b],100,1
16,16,3_4_3_2_90Y50.pct,2928,[b],[b],50,1
16,17,R2_4_4_3_90Y100.pct,2527,[n],[n],100,1
16,18,2_3_3_2_0Y150.pct,2067,[b],[b],150,1
16,19,R2_3_4_2_90Y50.pct,2182,[n],[n],50,1
16,20,2_3_4_2_90Y50.pct,2095,[b],[b],50,1
16,21,R2_4_4_2_180Y100.pct,2592,[n],[n],100,1
16,22,R2_4_4_2_0Y0.pct,1999,[n],[n],0,1
16,23,3_4_3_2_90Y0.pct,1786,[b],[b],0,1
16,24,R3_3_3_2_0Y150.pct,5088,[n],[n],150,1
16,25,R3_4_4_3_180Y150.pct,2269,[n],[n],150,1
16,26,R3_4_3_3_180Y50.pct,3333,[n],[n],50,1
16,27,3_4_3_3_180Y50.pct,1798,[b],[b],50,1
16,28,3_3_3_3_90Y100.pct,5351,[b],[b],100,1
16,29,2_4_4_2_180Y0.pct,3111,[b],[b],0,1
16,30,R3_4_3_2_90Y0.pct,2233,[n],[n],0,1
16,31,3_3_4_2_0Y150.pct,4083,[b],[b],150,1
16,32,R3_3_4_2_0Y100.pct,2052,[n],[n],100,1
16,33,3_3_3_3_180Y50.pct,2500,[b],[b],50,1
16,34,3_3_4_2_0Y100.pct,2931,[b],[b],100,1
16,35,3_4_4_3_180Y150.pct,4050,[b],[b],150,1
16,36,R3_3_3_3_180Y0.pct,1436,[n],[n],0,1
16,37,3_4_3_3_180Y100.pct,5165,[b],[b],100,1
16,38,R3_3_3_3_180Y150.pct,2662,[n],[n],150,1
16,39,3_4_3_3_180Y0.pct,1369,[b],[b],0,1
16,40,R3_3_3_3_90Y50.pct,2498,[n],[n],50,1
16,41,2_4_4_3_90Y150.pct,4047,[b],[b],150,1
16,42,R3_4_3_3_180Y0.pct,1410,[n],[n],0,1
16,43,3_3_3_3_180Y100.pct,2915,[b],[b],100,1
16,44,R2_3_4_2_90Y150.pct,1810,[n],[n],150,1
16,45,R2_3_3_2_0Y50.pct,2461,[n],[n],50,1
16,46,R2_3_4_2_90Y100.pct,2031,[n],[n],100,1
16,47,3_4_4_3_180Y0.pct,1975,[b],[b],0,1
16,48,3_4_4_3_180Y50.pct,2585,[n],[b],50,0
16,49,R2_4_4_2_0Y100.pct,2330,[b],[n],100,0
16,50,R2_3_3_2_0Y150.pct,2552,[n],[n],150,1
16,51,3_3_4_2_0Y0.pct,1321,[b],[b],0,1
16,52,R2_4_4_3_90Y0.pct,2991,[n],[n],0,1
16,53,3_4_4_3_180Y100.pct,3386,[b],[b],100,1
16,54,R2_4_4_2_180Y50.pct,1237,[n],[n],50,1
16,55,3_3_3_2_0Y150.pct,6640,[b],[b],150,1
16,56,2_4_4_2_0Y50.pct,1939,[b],[b],50,1
16,57,R2_4_4_2_0Y150.pct,2291,[n],[n],150,1
16,58,R3_4_3_2_90Y100.pct,2499,[n],[n],100,1
16,59,2_3_4_2_90Y150.pct,2898,[b],[b],150,1
16,60,3_4_3_2_90Y100.pct,1909,[n],[b],100,0
16,61,2_4_4_3_90Y0.pct,2231,[b],[b],0,1
16,62,R2_4_4_2_180Y0.pct,1416,[n],[n],0,1
16,63,R2_4_4_3_90Y50.pct,1993,[n],[n],50,1
16,64,2_4_4_3_90Y50.pct,2077,[b],[b],50,1
16,65,R2_4_4_2_180Y150.pct,3281,[n],[n],150,1
16,66,3_3_3_3_90Y0.pct,2198,[b],[b],0,1
16,67,3_3_3_3_180Y150.pct,3183,[b],[b],150,1
16,68,R3_3_3_3_90Y0.pct,1499,[n],[n],0,1
16,69,R3_3_3_2_0Y50.pct,5749,[b],[n],50,0
16,70,2_4_4_2_180Y50.pct,2647,[b],[b],50,1
16,71,2_4_4_2_0Y100.pct,2520,[b],[b],100,1
16,72,R3_3_3_2_0Y100.pct,3248,[n],[n],100,1
16,73,2_3_4_2_90Y100.pct,2500,[b],[b],100,1
16,74,R3_3_3_3_180Y100.pct,2199,[n],[n],100,1
16,75,3_3_3_3_90Y150.pct,3289,[b],[b],150,1
16,76,R3_3_4_2_0Y0.pct,3831,[n],[n],0,1
16,77,3_3_3_2_0Y0.pct,2938,[b],[b],0,1
16,78,3_3_3_2_0Y50.pct,3333,[b],[b],50,1
16,79,R3_3_3_3_180Y50.pct,1074,[n],[n],50,1
16,80,R3_3_3_3_90Y150.pct,2660,[n],[n],150,1
16,81,R3_4_4_3_180Y50.pct,3772,[n],[n],50,1
16,82,2_3_4_2_90Y0.pct,1510,[b],[b],0,1
16,83,R3_3_4_2_0Y150.pct,3478,[n],[n],150,1
16,84,3_3_4_2_0Y50.pct,1861,[b],[b],50,1
16,85,2_4_4_2_180Y100.pct,2999,[b],[b],100,1
16,86,R3_4_4_3_180Y0.pct,2133,[n],[n],0,1
16,87,3_4_3_3_180Y150.pct,3396,[b],[b],150,1
16,88,R3_4_4_3_180Y100.pct,3232,[n],[n],100,1
16,89,R2_3_3_2_0Y100.pct,1756,[n],[n],100,1
16,90,2_3_3_2_0Y50.pct,2760,[b],[b],50,1
16,91,2_4_4_2_0Y0.pct,1291,[b],[b],0,1
16,92,3_4_3_2_90Y150.pct,3674,[b],[b],150,1
16,93,R2_4_4_3_90Y150.pct,2017,[n],[n],150,1
16,94,R3_4_3_2_90Y50.pct,2607,[n],[n],50,1
16,95,2_3_3_2_0Y100.pct,1983,[b],[b],100,1
16,96,R3_3_3_2_0Y0.pct,2225,[n],[n],0,1
17,1,R2_3_3_2_0Y0.pct,1757,[n],[n],0,1
17,2,R3_4_3_2_90Y150.pct,3883,[b],[n],150,0
17,3,2_4_4_2_0Y150.pct,3018,[b],[b],150,1
17,4,3_3_3_2_0Y100.pct,3122,[b],[b],100,1
17,5,3_3_3_3_90Y50.pct,4211,[b],[b],50,1
17,6,R2_4_4_2_0Y50.pct,2005,[n],[n],50,1
17,7,R3_3_3_3_90Y100.pct,4070,[n],[n],100,1
17,8,2_3_3_2_0Y0.pct,2414,[b],[b],0,1
17,9,R3_4_3_3_180Y150.pct,7290,[b],[n],150,0
17,10,2_4_4_2_180Y150.pct,NA,[N/A],[b],150,0
17,11,R3_3_4_2_0Y50.pct,3079,[n],[n],50,1
17,12,R2_3_4_2_90Y0.pct,1368,[n],[n],0,1
17,13,3_3_3_3_180Y0.pct,1018,[b],[b],0,1
17,14,R3_4_3_3_180Y100.pct,3807,[n],[n],100,1
17,15,2_4_4_3_90Y100.pct,4663,[b],[b],100,1
17,16,3_4_3_2_90Y50.pct,2793,[b],[b],50,1
17,17,R2_4_4_3_90Y100.pct,3725,[b],[n],100,0
17,18,2_3_3_2_0Y150.pct,3145,[n],[b],150,0
17,19,R2_3_4_2_90Y50.pct,3000,[b],[n],50,0
17,20,2_3_4_2_90Y50.pct,2755,[b],[b],50,1
17,21,R2_4_4_2_180Y100.pct,2126,[n],[n],100,1
17,22,R2_4_4_2_0Y0.pct,1922,[n],[n],0,1
17,23,3_4_3_2_90Y0.pct,3230,[b],[b],0,1
17,24,R3_3_3_2_0Y150.pct,3820,[n],[n],150,1
17,25,R3_4_4_3_180Y150.pct,1981,[n],[n],150,1
17,26,R3_4_3_3_180Y50.pct,1574,[n],[n],50,1
17,27,3_4_3_3_180Y50.pct,2866,[b],[b],50,1
17,28,3_3_3_3_90Y100.pct,3838,[b],[b],100,1
17,29,2_4_4_2_180Y0.pct,1436,[b],[b],0,1
17,30,R3_4_3_2_90Y0.pct,1142,[n],[n],0,1
17,31,3_3_4_2_0Y150.pct,6863,[b],[b],150,1
17,32,R3_3_4_2_0Y100.pct,2586,[n],[n],100,1
17,33,3_3_3_3_180Y50.pct,2621,[b],[b],50,1
17,34,3_3_4_2_0Y100.pct,4058,[n],[b],100,0
17,35,3_4_4_3_180Y150.pct,5018,[b],[b],150,1
17,36,R3_3_3_3_180Y0.pct,1329,[n],[n],0,1
17,37,3_4_3_3_180Y100.pct,5083,[b],[b],100,1
17,38,R3_3_3_3_180Y150.pct,1550,[n],[n],150,1
17,39,3_4_3_3_180Y0.pct,1341,[b],[b],0,1
17,40,R3_3_3_3_90Y50.pct,1170,[n],[n],50,1
17,41,2_4_4_3_90Y150.pct,6241,[b],[b],150,1
17,42,R3_4_3_3_180Y0.pct,1736,[n],[n],0,1
17,43,3_3_3_3_180Y100.pct,4651,[b],[b],100,1
17,44,R2_3_4_2_90Y150.pct,3150,[n],[n],150,1
17,45,R2_3_3_2_0Y50.pct,1900,[n],[n],50,1
17,46,R2_3_4_2_90Y100.pct,3081,[n],[n],100,1
17,47,3_4_4_3_180Y0.pct,1449,[b],[b],0,1
17,48,3_4_4_3_180Y50.pct,2009,[b],[b],50,1
17,49,R2_4_4_2_0Y100.pct,2210,[n],[n],100,1
17,50,R2_3_3_2_0Y150.pct,1833,[b],[n],150,0
17,51,3_3_4_2_0Y0.pct,1745,[b],[b],0,1
17,52,R2_4_4_3_90Y0.pct,1406,[n],[n],0,1
17,53,3_4_4_3_180Y100.pct,2155,[b],[b],100,1
17,54,R2_4_4_2_180Y50.pct,805,[n],[n],50,1
